id,query,answer_ids,answer_ids_list,answer_count
3312,Can you recommend a water bottle cage with visually appealing and neat packaging?,"[844517, 296030]","['844517', '296030']",2
6026,"Can you recommend a sporty waist bag that is at least an inch wider and longer, capable of securely carrying an iPhone 5, 4S, or 3GS? I need it to be adjustable to fit comfortably around my waist and provide high functionality.","[597794, 597795, 751912, 737416, 777514, 235601, 910738, 793553, 779830, 395896, 844824, 843003, 798140, 587581]","['597794', '597795', '751912', '737416', '777514', '235601', '910738', '793553', '779830', '395896', '844824', '843003', '798140', '587581']",14
1287,I need a suitable refill for my air horn that can perfectly fit with the existing top part of the horn. I usually also purchase a Shoreline Marine S.O.S. Distress Flag every time I buy these refills. I've been thinking about trying the Taylor Made Products 616 Eco Blast Rechargeable Boat Air Horn. Do you have any suggestions that might meet my requirements?,[74040],['74040'],1
2522,Can you help me find a Miche cycling hubset in original factory packaging?,[209918],['209918'],1
381,What is a beginner-friendly CO2 BB gun that would make a great gift and is from a well-known brand like Green Supply?,[5586],['5586'],1
7345,What's a good floral-design Samsung Galaxy S5 case that can help protect against scratches?,"[578626, 855074, 578628, 750665, 572746, 839371, 572747, 252175]","['578626', '855074', '578628', '750665', '572746', '839371', '572747', '252175']",8
4076,"What are popular options for ends that can be fitted onto a wooden stick, specifically similar to a A&R Hockey Stick Wooden Butt End Round Solid Wood Extension for Composite Stick?",[386885],['386885'],1
1963,Does Amazon sell 100% cotton dog t-shirts with official team logos? My dog Trevor enjoys flaunting his stylish wardrobe.,"[60913, 146946]","['60913', '146946']",2
2150,Looking for a high-performance Truvativ bike chainring that pairs well with my recently purchased SRAM XX Mountain Bike Chainring - 80mm BCD. Any suggestions?,[168975],['168975'],1
1313,What's the best budget-friendly survival knife from Whetstone Cutlery under $20?,"[352576, 76676, 60876, 63633, 82162, 63767, 235803, 205887]","['352576', '76676', '60876', '63633', '82162', '63767', '235803', '205887']",8
8409,Looking for an Axe Sickle brand yoga sling or inversion tool. Can you help?,[875731],['875731'],1
321,"Can I convert my backyard into a mini lacrosse field with the right lacrosse goal set? I've previously enjoyed using the STX FiddleSTX Two Pack Mini Super Power with Plastic Handle and One Ball, 30-Inch. Can you suggest a similar suitable product for my preference?","[7813, 723562, 300661, 4797, 185150]","['7813', '723562', '300661', '4797', '185150']",5
3589,Looking for large dressage cones for horse training that are lightweight and portable. Any recommendations?,"[327001, 195411, 195475]","['327001', '195411', '195475']",3
8582,Looking for a marine fishing and navigation map that complements my 'Original Chesapeake Bay Map'. Any similar recommendations?,"[622190, 24752, 622353, 894775, 395356]","['622190', '24752', '622353', '894775', '395356']",5
3018,"Looking for a Snake Eye Inc. knife and stand set that has fine detailing, is made from durable material like quality stainless steel, and offers excellent value for money. Can you help me find this?",[263241],['263241'],1
2935,"Looking for any official NFL team shirts that were listed for sale around August 10, 2011. Had previously bought one that was a bit too small, so are there any recommendations for those that run true to size?","[348091, 176725, 255511]","['348091', '176725', '255511']",3
4684,I really enjoyed eating the Mountain House Ice Cream Sandwich. Can you recommend another ice cream sandwich that provides a comparable flavor journey?,"[13280, 453316, 145253, 80209, 238364, 477, 768670]","['13280', '453316', '145253', '80209', '238364', '477', '768670']",7
2968,Looking for a new trading card album to replace my old one and ideally it would come with a Splatterball comic book.,[258467],['258467'],1
1330,Is there a Health Hoop hula hoop that is suitable for both adults and children?,"[78628, 893510, 893515, 893488, 837273, 837279]","['78628', '893510', '893515', '893488', '837273', '837279']",6
6300,"Looking for a stylish pocket knife for my worksite and desk that's also functional, with about 59 HRc hardness and a secure lockback design. Any suggestions?","[306856, 628665, 350972]","['306856', '628665', '350972']",3
473,What martial arts headgear can provide comprehensive coverage and pair well with the Sparkling White Smiles Professional Sport Mouth Guards 2-pack I recently purchased?,[6801],['6801'],1
5731,What are some recommended framed and matted photos from Baseball Card Outlet? It's my go-to brand for these types of items.,[564243],['564243'],1
3006,"Where can I find a high-quality, full-sized, lifelike wall decal that features Kobe Bryant along with his teammates?","[261945, 752823]","['261945', '752823']",2
868,Where can I find a Halloween candy bucket that is about 6.5 inches wide and doubles as an attractive decoration piece?,[29176],['29176'],1
3961,"Can you recommend some water-repellent and flexible boardshorts suitable for a sand volleyball game? Ideally, they should have a secure zippered side pocket, possibly with a key loop and clip for added convenience.",[368919],['368919'],1
4304,"Looking for a ladder constructed from 6005T-5 anodized aluminum with 12-inch step height, sturdy build, and suitable for boat usage.","[651113, 411786, 501738, 411785, 411794, 411795, 482455, 668349]","['651113', '411786', '501738', '411785', '411794', '411795', '482455', '668349']",8
8586,Is there a left hand holster and magazine pouch available from Ultimate Arms Gear? I'm interested in the ones with a 15 degree forward tilt for a more tactical FBI-style display.,[895191],['895191'],1
1791,What are some unisex Michigan Wolverines aprons made from 100% cotton duck material?,"[22465, 127277, 223655]","['22465', '127277', '223655']",3
7659,"What is a recommended tactical smartphone pouch often purchased with the BLACKHAWK! 44B4LGBK Black Reinforced 2-Inch Web Duty Belt with Loop Inner - Large, especially from brands renowned for outdoor tactical game accessories?",[787964],['787964'],1
7701,"I'm looking for a western show bit by Metalab, preferably with a snaffle mouthpiece around 5 inches long. I'd like something with a good-looking design, similar to the 'Weaver Leather JW Sagebrush Series Bit with Floral Ring Snaffle'. Could you suggest any options like that?","[153792, 590529, 131909, 794150, 362247, 131930]","['153792', '590529', '131909', '794150', '362247', '131930']",6
6474,Can you suggest a pair of girls' cowgirl boots with a square toe design that is made out of cotton?,"[648056, 720128]","['648056', '720128']",2
8931,Looking for a Batman T-shirt with a flag-themed logo. Can you also provide sizing details to ensure a perfect fit?,"[869961, 939597]","['869961', '939597']",2
4053,"I'm looking for a hydration pack that's durable and medium-sized, not too big nor too small. Ideally, it should have a mesh-reinforced and padded back panel and shoulder strap for enhanced ventilation on long hikes. My partner already has an HDE Military Tactical Backpack Expandable Small Lightweight Assault Pack 20L MOLLE Combat Bug Out Bag for our outdoor activities, and I'd like something that would be a great counterpart. Any recommendations?","[383681, 275971, 383672, 926554, 780251, 667742, 686047]","['383681', '275971', '383672', '926554', '780251', '667742', '686047']",7
6263,Where can I find a replacement cap for my Nalgene bottle that comes with a lifetime warranty?,"[807185, 623571, 127925, 948218, 948220, 948221]","['807185', '623571', '127925', '948218', '948220', '948221']",6
3723,Looking for a Kansas State Wildcats leather wallet with a prominent Wildcat logo.,"[341339, 353653, 341374]","['341339', '353653', '341374']",3
8811,Is there any NFL Funko Wobbler figure available that comes with a window box for display? My son and nephew would really love it.,"[925064, 925066, 925067, 925068, 925071, 925072, 627858, 925082, 925083, 925084, 925085, 925087, 925089, 627875, 830920, 830921, 628330, 627819, 834798, 627836]","['925064', '925066', '925067', '925068', '925071', '925072', '627858', '925082', '925083', '925084', '925085', '925087', '925089', '627875', '830920', '830921', '628330', '627819', '834798', '627836']",20
7226,"Where can I find a Civilian brand skateboard deck that features unique and vibrant artwork? I'm not particularly worried about having colored layers, but I would prefer a design that's playful and unique.","[515202, 515205, 515218, 736665, 515198, 736671]","['515202', '515205', '515218', '736665', '515198', '736671']",6
8169,Looking for a soft and breathable ballet leotard dress for a baby girl in multiple color options. Can you suggest one?,"[819582, 848643, 819586, 848644, 848648, 848651, 848653, 848654, 865391, 819600, 848638, 848659, 819604, 848662, 848637, 880542, 819583]","['819582', '848643', '819586', '848644', '848648', '848651', '848653', '848654', '865391', '819600', '848638', '848659', '819604', '848662', '848637', '880542', '819583']",17
4376,Can you suggest a ProPower battery gauge with a clear display and an LED indicator for low charge? It should also be easy to install.,"[755744, 756289, 206371, 559592, 171210, 222507, 756301, 85293, 85263, 222512, 220981, 420598, 766998, 750555]","['755744', '756289', '206371', '559592', '171210', '222507', '756301', '85293', '85263', '222512', '220981', '420598', '766998', '750555']",14
8689,I'm looking for a 16x10x2.5 inch exercise pad with a specific closed-cell design that could potentially increase the difficulty of my balance exercises. Any recommendations?,"[303424, 708513, 98820, 907974, 726367, 875654, 956494, 5615, 57873, 119859, 264084, 832563, 806874, 832571, 832573, 880607]","['303424', '708513', '98820', '907974', '726367', '875654', '956494', '5615', '57873', '119859', '264084', '832563', '806874', '832571', '832573', '880607']",16
4306,Looking for a yoga tote bag with an external feature to hold my yoga mat securely. Can you suggest any options?,"[304096, 583840, 955163, 913152, 924868, 216454, 412042, 812683, 903409, 680978, 583859, 698549, 619863, 11993, 904603, 629692, 777341, 811967]","['304096', '583840', '955163', '913152', '924868', '216454', '412042', '812683', '903409', '680978', '583859', '698549', '619863', '11993', '904603', '629692', '777341', '811967']",18
8159,Looking for cycling gloves with a soft thumb wiping surface for sweat absorption. Can they also complement my Trideer Workout Gloves that I use for weightlifting? Don't worry about the size.,"[748960, 846841, 930061, 385213]","['748960', '846841', '930061', '385213']",4
